"gene_patient_celltype","d0","d1","d2","d5","d9","d15"
"HTR2B_at_NK1",0.00860261332748297,0.0195710521810883,0,0,0,0
"EFCAB12_ec_PlasmacytoidDC",0,0,0,0,0,0
"AC011461.1_em_CD4memoryactivatedT",0,0,0,0,0,0
"CLP1_sz_CD4memoryactivatedT",0.107901458726123,0,0,0.0523555754181483,0.0694720495658458,0.0485626868388631
"CFAP46_rs_CD4memoryactivatedT",0,0,0,0,0.000954851512708675,0
"AC027338.1_ec_CyclingCD8T",0,0,0,0.000209370446302313,0,0
"FAM167B_ev_CD8cytotoxicT",0,0,0,0.213777674302862,0,0
"SYN1_ev_NK2/NKintermediate",0,0,0,0,0,0
"MAP1LC3B_rs_CyclingCD8T",0.660352454923891,0,0.737860555586024,0.689172959103069,0.821381556533038,0.628278320568636
"CRISP3_ev_CD4memoryT",0,0,0,0,0,0
"EXTL3_em_CD8effectormemoryT",0,0,0.0477523380398088,0,0,0
"LAMB2_rs_CyclingCD8T",0,0,0,0.00047681361598262,0,0
"MAGEA8-AS1_ev_γδTcells",0,0,0,0,0,0
"CTAGE9_im_γδTcells",0,0,0,0,0,0
"AL358944.1_ec_CD8effectormemoryT",0,0,0.00204539777641612,0,0,0
"AL136225.1_em_γδTcells",0,0,0,0,0,0
"EFNA3_im_CyclingCD8memoryactivatedT",0,0,0,0.0073767990248972,0.00665795117457326,0.014693810184406
"AC010320.3_at_CD4naiveT",0.0112824274968625,0.0246030951944331,0,0,0,0
"AC092447.4_rs_CD8naiveactivatedT",0,0,0,0,0,0
"FP671120.6_at_CD8memoryactivatedT",0,0,0,0,0,0
"LINC00399_sz_CD4memoryT",0,0,0,0,0,0
"LINC02419_rs_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"SORCS2_em_CD4naiveT",0,0.000954098854106431,0,0,0,0
"P3H2-AS1_em_CyclingCD8T",0,0,0,0.000351264287991984,0,0
"GPR4_ev_NK3adaptive/terminallymature",0,0,0,0,0,0
"BVES_ec_CD8memoryactivatedT",0,0,0,0,0,0
"FAM234A_em_CD8effectormemoryT",0,0,0.0579389426713652,0.045209491875995,0,0
"TRAV14DV4_ec_CD4memoryT",0.00688844704978465,0.0108770488850281,0,0,0,0
"AC016042.1_ev_NK3adaptive/terminallymature",0,0,0,0.00682386836931267,0,0
"CNTNAP3B_im_CD8cytotoxicT",0,0,0,0,0,0
"FGF6_at_Monocytes",0.000496489317218445,0,0,0,0,0
"TNFRSF10A_gz_CD8memoryactivatedT",0,0,0,0.027834800329833,0.0259221636240604,0.092948493606059
"AC074096.1_gz_MyeloidDC",0,0,0,0,0,0
"PTDSS2_ec_CD4cytotoxicT",0,0.0686121969853126,0.0739253706272087,0.0440429863560362,0,0
"LMNB1_ev_NK2/NKintermediate",0,0.747329329828337,0.144519487197691,0.176818677508077,0,0
"MORN5_rs_Monocytes",0,0,0,0,0,0
"CYBRD1_at_CIKcells",0,0,0,0.0099110878183925,0,0.0041149336643692
"ZFYVE21_gz_CD8naiveT",0.0061118775782767,0.0504048935565707,0,0,0,0
"AC244034.2_at_PlasmacytoidDC",0,0,0,0,0,0
"ZFAND4_im_CD4cytotoxicT",0,0,0.0548584544012797,0,0,0
"AC004597.1_ec_Bcells",0,0,0,0,0,0
"C1GALT1C1_gz_γδTcells",0.0914947707111381,0.0724503182135216,0.175156521586155,0,0,0
"PLPP5_im_NK2/NKintermediate",0,0,0.223326418205865,0,0,0
"PRKX_em_PlasmacytoidDC",0.162715304925396,0.218633016436939,0.05933600930569,2.23657391612477,0,0
"PRRT1B_ec_MyeloidDC",0,0,0.0164643114361845,0,0,0
"SLC25A39_rs_CyclingCD8T",0,0,0.392310562856179,0.332327272926098,0.171651863405786,0.258993382931457
"IZUMO3_im_CD4memoryT",0,0,0,0,0,0
"ABCC8_im_CD8memoryactivatedT",0,0,0,0,0,0
"GIPC3_sz_CIKcells",0,0,0,0,0,0.00274991403523049
"AC133065.1_at_CD8naiveT",0,0,0,0,0,0
"SLC5A3_im_CD4memoryT",0.0448813901758682,0.178731276566186,0.427333646304884,0,0.611690140341715,0.12114714295614
"AC011472.3_sz_CD8naiveT",0,0,0,0,0,0
"CD163L1_em_NK3adaptive/terminallymature",0,0,0,0.00524718957241817,0.00753962407468886,0
"PPAT_im_CD4memoryT",0.0312416985371565,0.0663422277117464,0,0,0,0.0894227711870591
"AP000802.1_ec_CD8naiveT",0,0,0,0,0,0
"AC090559.1_im_CD4cytotoxicT",0,0,0.00549416611466941,0,0,0
"WDR77_gz_Bcells",0.0639430641457557,0.0979254652169446,0.166697238170036,0.159538319085773,0.0875165255949784,0
"ZFAND4_ev_CD8effectormemoryT",0,0,0.0650432195487157,0.142403397009769,0,0
"RPS11_ec_NK3adaptive/terminallymature",1.70018137776718,0,2.54148758109392,2.53575938710918,2.43676012914254,2.42479187885407
"NKX6-2_ev_γδTcells",0,0,0,0,0,0
"C6orf201_sz_CD4memoryT",0.00428129929607949,0.00485713674211651,0,0,0,0
"AC116158.2_rs_NK3adaptive/terminallymature",0,0,0,0.00984130141810739,0.0284380273027153,0.021020721825865
"AC002383.1_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0.0015535760922691
"AC087521.3_sz_γδTcells",0,0.00329112368247556,0,0,0,0
"PTGS1_gz_NK2/NKintermediate",0,0,0.00416215556490184,0,0,0
"PCDH1_at_CD4memoryT",0,0,0,0,0,0
"TMEM143_gz_CyclingCD8memoryactivatedT",0,0.657775012051986,0,0.0642329430359107,0.0524712016110838,0.0565856139378788
"ODC1_ec_Neutrophils",0.0496519377931036,0.028657518357199,0.576777251659656,0,0,0
"AC053545.1_rs_CD8effectormemoryT",0,0,0.000378710590735946,0,0,0
"AC055811.1_gz_CD4naiveT",0.0065980420934588,0.00827975385324634,0,0,0,0
"AC044839.1_rs_γδTcells",0,0,0,0,0,0
"NICN1_im_NK3adaptive/terminallymature",0,0,0,0.0209237523803966,0.0310955366212565,0.0259375460653582
"HNRNPH3_gz_MyeloidDC",0,0.491485922056265,0.630922666409619,0,0,0
"AC006064.1_ec_CD4cytotoxicT",0,0,0.000582627686725663,0,0,0
"AC073210.3_ev_PlasmacytoidDC",0,0,0,0,0,0
"PRR35_rs_CD4memoryactivatedT",0,0,0,0,0,0
"PROX1-AS1_im_CD4naiveT",0,0,0,0,0,0
"DNPEP_gz_NK2/NKintermediate",0,0.146925923601247,0.210332525681614,0.182214705360063,0,0
"CCDC187_ev_CD4cytotoxicT",0,0,0,0,0,0
"STK25_sz_Bcells",0.0798924561704512,0.0883304041395628,0.0860511243179195,0.0813807045400111,0,0
"AC105206.3_ev_NK3adaptive/terminallymature",0,0,0,0,0,0
"ZFAND2A_em_PlasmacytoidDC",0.126779642345742,0.112758097758447,0.0621934149482249,0,0,0
"NDST1-AS1_im_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"AP002840.1_ev_γδTcells",0,0,0,0,0,0
"AL034376.2_im_MyeloidDC",0,0,0,0,0,0
"MIRLET7BHG_sz_CD8cytotoxicT",0,0,0.0271187584501377,0,0,0
"LRFN4_at_NK2/NKintermediate",0,0,0.00399691626745084,0,0.197579125876735,0
"AC125494.1_at_NK3adaptive/terminallymature",0,0,0,0.00912304358284199,0.0208773476276917,0.009854651662822
"AC015971.1_gz_CD8naiveT",0.0754566599782323,0.0726094329161165,0.3423047682223,0,0,0
"GPX5_ec_CD8effectormemoryT",0,0,0,0,0,0
"AL078644.2_ev_Bcells",0,0,0,0,0,0
"SRGAP2-AS1_ec_CD8naiveactivatedT",0,0,0,0.00851041363608726,0.0210540937820607,0.0301873227704649
"CLEC12A-AS1_em_NK1",0,0,0,0,0,0
"KRT33B_ev_Monocytes",0,0,0,0,0,0
"AL353709.1_sz_NK2/NKintermediate",0,0,0,0,0,0
"CADPS2_ec_NK2/NKintermediate",0,0,0,0,0,0
"VPS4A_im_CyclingCD8T",0.708702140115139,0,0.356704612921768,0.354958725165495,0.276603935339421,0.218874946118622
"AC013356.2_ev_Monocytes",0,0,0,0,0,0
"AL049552.1_sz_CD4memoryT",0,0.00153659522561981,0,0,0,0
"APOL3_at_CyclingCD8T",0.612491643603575,0,0.0403448950228092,0.178867855531021,0.165230419749617,0.16264073899566
"ODAPH_ev_CyclingCD8memoryactivatedT",0,0,0,0,0.0016802074409312,0.00315782754298529
"AC245052.7_sz_Bcells",0,0,0,0,0,0
"TTYH3_ec_CyclingCD8T",0,0,0,0.0319533881076602,0.0154894163845344,0.00947138725960638
"FAM160A1_ev_CD4cytotoxicT",0,0,0.0133174921376508,0,0,0
"NELL2_gz_γδTcells",0.169968703081355,0.560265929068035,0.393216007918608,0,1.20967283031442,0
"TNRC6C-AS1_at_MyeloidDC",0,0,0.0114845126722175,0,0,0
"LINC01381_at_CD4cytotoxicT",0,0,0,0,0,0
"MMGT1_sz_Bcells",0.0716049319769292,0.121985174509006,0.077912000029436,0.11622436693098,0.185706550419351,0
"AL356652.1_sz_CD4naiveT",0,0,0,0,0,0
"AIMP2_rs_CD4memoryactivatedT",0,0.294679573202369,0.16538007467896,0.149504509451001,0.116007132699554,0.118141617428096
"LBHD2_sz_NK2/NKintermediate",0,0,0,0,0,0
"AC008269.1_at_CD8naiveactivatedT",0,0,0,0.0260972096149977,0.00869023154258286,0.00586532755874211
"AC012213.2_em_Monocytes",0,0,0,0,0,0
"LINC01657_ev_Neutrophils",0,0,0,0,0,0
"LINC01845_rs_CIKcells",0,0,0,0,0,0.00263867366409136
"KIAA1257_im_CyclingCD8T",0,0,0.101981188569104,0.0632532460314657,0.0788221673291195,0.106430110891891
"AC079177.1_gz_CD4memoryactivatedT",0,0,0,0,0,0
"ERC2-IT1_im_CD8naiveactivatedT",0,0,0,0,0,0
"PWRN4_sz_CD4memoryT",0,0,0,0,0,0
"AC092803.4_sz_CD4cytotoxicT",0,0,0,0,0,0
"ZPLD1_em_Monocytes",0.00735686432790975,0,0,0,0,0
"AKNAD1_ec_CD8naiveT",0.0404881357250073,0.0678162890961659,0.384988408406414,0,0,0
"GABRR3_ev_CyclingCD8T",0,0,0,0.000583191762447429,0.00343394544312113,0
"KLRF1_sz_CIKcells",0.416689326334912,0,0,0,0.00796781405243085,0.0131587523915619
"TEAD4_gz_CD8effectormemoryT",0,0,0,0,0,0
"ADM_rs_NK2/NKintermediate",0,0,0,0,0,0
"SMIM23_sz_CD8effectormemoryT",0,0,0.00226709891815948,0,0,0
"HSPA8_rs_CIKcells",1.88378039440557,1.3787195486869,2.20900147313233,1.14103803128031,1.19343464501481,1.28606574900718
"AC009318.1_rs_CD8memoryactivatedT",0,0,0,0.0169304763218015,0.0405105147165336,0.0406464300361963
"AC080013.1_sz_MyeloidDC",0,0.00452509731490699,0.00199324390500622,0,0,0
"AC010503.1_ev_CyclingCD8T",0,0,0,8.97263729053081e-05,0,0
"AC023794.3_gz_CD4naiveT",0,0.0168739839895599,0,0,0,0
"PTPN22_gz_MyeloidDC",0,0.0221031365824051,0.0496056712439973,0,0,0
"CORO1B_ec_NK3adaptive/terminallymature",0,0,0,0.344181634362136,0.322440670548406,0.292180698862895
"ZNF211_gz_PlasmacytoidDC",0.0287913435239604,0,0,0,0,0
"MTERF1_rs_PlasmacytoidDC",0.0455978544428899,0.246289010757839,0.166630355932928,0,0,0
"BX284668.6_ec_CD4memoryT",0.0423583626289056,0.0404439111620905,0,0,0,0
"LINC01586_ev_PlasmacytoidDC",0,0,0,0,0,0
"AL035425.1_em_CD8naiveT",0,0,0,0,0,0
"PDPR_rs_Monocytes",0.089212103337279,0,0,0,0,0
"AC005180.2_sz_CD4memoryactivatedT",0,0,0,0,0,0
"CHERP_rs_PlasmacytoidDC",0.0732903503336717,0.120854414395254,0.152241645700135,0,0,0
"PLSCR4_rs_NK1",0.00174507799261661,0.00395503247540617,0,0,0,0
"BCL7B_ev_CyclingCD8T",0.448521417004058,0,0.112119462113667,0.249306075658642,0.237607438800531,0.178570301440169
"MVB12A_gz_Neutrophils",0.0337571762652978,0.0260658201305051,0,0,0,0
"HECW1_gz_CD4memoryactivatedT",0,0,0,0.0017562065565519,0,0
"KCTD18_em_Neutrophils",0,0,0,0,0,0
"LINC00452_at_Bcells",0,0,0,0,0,0
"AC026462.4_em_γδTcells",0,0,0,0,0,0
"ARFGEF3_at_Bcells",0,0.00411605751926618,0.00117162502666654,0,0,0
"AL022476.1_gz_Monocytes",0.00151498365820102,0,0,0,0,0
"AC093515.1_at_CIKcells",0,0,0,0,0,0
"CCER2_im_Neutrophils",0,0,0,0,0,0
"AC073529.1_rs_CD8naiveactivatedT",0,0,0,0.0129362679978356,0.0137670895538121,0.0145026032853238
"AC005921.4_ev_NK1",0,0,0,0,0,0
"TMEM187_gz_PlasmacytoidDC",0.0235008151400728,0.0803051967115429,0.054190401123316,0,0,0
"PARVA_ec_CD4memoryT",0,0.00620928893276077,0,0,0,0
"AC082651.4_im_NK1",0,0,0,0,0,0
"AC110285.3_rs_CD8effectormemoryT",0,0,0,0,0,0
"ARR3_sz_CIKcells",0,0,0,0,0,0
"RBFA_at_PlasmacytoidDC",0.210477347259756,0.0368427721755212,0.100621462858356,0,0,0
"AC027018.1_at_NK2/NKintermediate",0,0,0.165382317554071,0,0.147544715265092,0
"AC032044.1_sz_CD4memoryactivatedT",0,0,0,0.00427844520880275,0.000842316363377653,0.00281794098805387
"TRAJ56_ec_CIKcells",0,0,0,0,0,0
"ZNF639_ec_CD8naiveactivatedT",0,0,0,0.147917569204243,0.125127700800761,0.117732391152357
"DPT_at_CD8cytotoxicT",0,0,0,0,0,0
"EYA3_em_Bcells",0.165194566692791,0.262895707126697,0.252136604196717,0.30916354842473,0.179703718912483,0
"TBC1D23_im_CD4memoryactivatedT",0.185875871583791,0.160667423478673,0,0.133823766946415,0.18799445220947,0.125944987178925
"AC005599.1_rs_CIKcells",0,0,0,0,0.0038166638126953,0.0101777381505343
"LINC00853_em_CD4memoryT",0,0,0,0,0,0
"AC006141.1_rs_CD4cytotoxicT",0,0,0.0400199844578983,0,0,0
"AL390778.1_at_CD8memoryactivatedT",0,0,0,0,0,0
"AC073140.2_ev_CD8memoryactivatedT",0,0,0,0.0156527338345573,0.00215218062966371,0.00439361882037847
"SLMAP_em_NK3adaptive/terminallymature",0,0,0,0.617277390526204,0.660400613564096,0.548411220070914
"IGKV3D-20_sz_CD8cytotoxicT",0,0,0,0,0,0
"UPF1_em_CD8memoryactivatedT",0,0,0,0.230179403447851,0.130347238481832,0.140573530882575
"WHAMM_sz_Neutrophils",0.100660899104276,0,0,0,0,0
"AL137802.2_ec_Monocytes",0.00180062859037876,0,0,0,0,0
"CHST13_at_NK2/NKintermediate",0,0,0,0,0,0
"GP1BA_rs_NK2/NKintermediate",0,0,0.00529367746630976,0,0,0
"SLC14A2_em_CD8cytotoxicT",0,0,0.00185516767286113,0,0,0
"POC1B_ev_MyeloidDC",0,0.153336218171366,0.24873457032482,0,0,0
"HPSE2_gz_CD8cytotoxicT",0,0,0,0,0,0
"LINC00378_sz_CD4cytotoxicT",0,0,0.000719907805500001,0,0,0
"AP005436.1_at_CD8naiveT",0,0,0,0,0,0
"INF2_gz_γδTcells",0.00611776543520329,0.00394914068472513,0,0,0,0
"AL138927.1_ev_Monocytes",0,0,0,0,0,0
"RNF7_em_MyeloidDC",0,0.444936610464045,0.663303976340885,0,0,0
"AP000331.1_rs_CD8effectormemoryT",0,0.656253782151597,0.0635402288415076,0.0889699149677069,0,0
"BMPR1A_sz_CD4naiveT",0.0232859127360503,0.0259884240123051,0,0,0,0
"AL390728.5_at_CD4memoryT",0.00388706288807343,0.014711795009687,0.0563507399225945,0,0.0700779725645672,0
"C11orf94_gz_Bcells",0,0,0,0,0,0
"AL139246.4_ec_Neutrophils",0,0,0,0,0,0
"ADIPOQ_rs_PlasmacytoidDC",0,0,0,0,0,0
"AL109615.3_ec_NK3adaptive/terminallymature",0,0,0,0,0,0.0011562668086463
"AC119150.1_rs_CD8naiveactivatedT",0,0,0,0,0,0
"TUBB4A_ec_CD4naiveT",0,0.00152055314311593,0,0,0,0
"SCN5A_em_CD8naiveactivatedT",0,0,0,0,0,0.00461150967001473
"LINC01911_ec_CD8naiveactivatedT",0,0,0,0,0,0
"SIRT5_rs_NK1",0.0436095803401554,0.0646637726243006,0,0.0969750853510817,0,0
"AC091917.3_sz_CD8effectormemoryT",0,0,0,0,0,0
"AL731569.1_gz_CD8naiveT",0.00770403184299221,0.00743737921039069,0,0,0,0
"TACR3_gz_PlasmacytoidDC",0,0,0,0,0,0
"LINC00535_gz_CyclingCD8memoryactivatedT",0,0,0,0,0.000931182473866538,0
"AMMECR1_sz_NK2/NKintermediate",0,0,0.131043746960067,0,0,0
"JHY_im_NK2/NKintermediate",0,0,0.0332813902172918,0.138271052633304,0,0
"SSX5_rs_Neutrophils",0,0,0,0,0,0
"LINC02141_sz_CD8cytotoxicT",0,0,0,0,0,0
"SCRIB_sz_γδTcells",0.0209545341196887,0.0175008299145595,0,0,0,0
"AC068418.3_im_γδTcells",0,0,0,0,0,0
"OR4D1_ec_Monocytes",0.0028027086758844,0,0,0,0,0
"AL137001.2_gz_PlasmacytoidDC",0,0,0,0,0,0
"AC007326.5_sz_CD8naiveactivatedT",0,0,0,0,0,0
"AC079193.2_ec_CD8naiveT",0,0.0138941145075377,0,0,0,0
"AC131009.3_rs_CD4naiveT",0.00269606663759985,0,0,0,0,0
"DHX36_at_NK3adaptive/terminallymature",0.529088446382025,0,0.504677595447084,0.672687811026967,0.748281615834021,0.763522025167077
"FAM220A_gz_CD8effectormemoryT",0,0,0,0,0,0
"RARA_em_CyclingCD8T",0,0,0.0680363273710909,0.0756909591549744,0.084597148846129,0.0291569484569461
"FCRL6_ec_Monocytes",0.00419222606498465,0,0,0,0,0
"NXN_ev_CyclingCD8T",0,0,0,0.00576535020109559,0,0.0323541424280348
"MDK_gz_NK3adaptive/terminallymature",0,0,0,0.00380398173584971,0.00221505997672734,0.00531308710646058
"C10orf99_ev_MyeloidDC",0,0,0,0,0,0
"TMEM106C_at_Bcells",0.0470971135568626,0.0661506112258358,0.0953971349446613,0.242428705753351,0.292888695123171,0.315987926571493
"AC010680.4_ev_CD4memoryactivatedT",0,0,0,0,0,0.00297386183482698
"TNNI3K_rs_CD4memoryT",0.00371784672249708,0.00455706008267676,0,0,0,0
"ACP5_sz_CIKcells",0.0887157856635111,0.213315361146164,0,0.172514451069093,0.137924524570587,0.0781834587855383
"AC004817.1_im_MyeloidDC",0,0,0,0,0,0
"AC092958.4_im_NK3adaptive/terminallymature",0,0,0,0,0,0
"CDX4_ev_PlasmacytoidDC",0,0,0,0,0,0
"MNX1-AS1_ev_Monocytes",0,0,0,0,0,0
"PSMB1_em_CIKcells",1.0707426948962,1.49633991702958,0,1.06689971462902,1.1886899304509,1.20382092762758
"AL035530.2_sz_PlasmacytoidDC",0.0599238726521335,0.0560421729773916,0.0573608682320271,0,0,0
"ZNF682_sz_CIKcells",0,0,0,0,0.061833427303083,0.041157519686454
"AC016746.1_sz_CD8cytotoxicT",0,0,0,0,0,0
"ACADL_im_CyclingCD8T",0,0,0,0,0,0
"KLHDC8B_sz_CD8effectormemoryT",0,0,0.00874193461754097,0,0,0
"PPAN_at_NK1",0.107198538687841,0.134372270324675,0.272576355325041,0,0,0
"CASD1_ec_CD8effectormemoryT",0,0,0.217121570045623,1.07823540807941,0,0
"YIF1B_gz_CIKcells",0,0,0,0.117982075244064,0.197574572913255,0.108654267530313
"PNPLA8_im_CyclingCD8T",0,0,0.18265540815053,0.253364580550532,0.311832527311242,0.295041298078674
"AC090679.2_em_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"TRBV30_sz_Monocytes",0,0,0,0,0,0
"AL031595.3_sz_NK1",0,0.00347871158693038,0,0,0,0
"GIMAP4_ec_NK3adaptive/terminallymature",1.70018137776718,0,0.135542388874232,1.02263668346179,1.12714977020497,1.49573103572746
"AC005586.2_gz_CD8naiveT",0,0,0,0,0,0
"CLDN6_gz_CIKcells",0,0,0,0,0,0
"AC068397.2_rs_Neutrophils",0,0,0,0,0,0
"AC139530.1_im_CD4memoryT",0.0440786923879372,0.0573310779625036,0.207127047083486,0,0,0
"CES5A_at_CyclingCD8T",0,0,0,0,0,0
"AC011498.2_at_NK3adaptive/terminallymature",0,0,0,0,0,0
"DUXB_em_MyeloidDC",0,0,0,0,0,0
"ZFP41_sz_Neutrophils",0,0,0,0,0,0
"PFN1_sz_CD4cytotoxicT",0,2.48910079849579,2.67246144021537,2.24641057447587,2.67170144135,0
"AC008026.3_at_CD4cytotoxicT",0,0,0,0,0,0
"SPC25_gz_CD4memoryT",0,0,0,0,0,0.134313626864143
"AL136531.1_im_CD8cytotoxicT",0,0,0.00131829271484725,0,0,0
"AP1M1_ev_Monocytes",0.17638403369641,0,0,0,0,0
"SIPA1_ec_NK2/NKintermediate",0,0,0.100996277417154,0.121539435025108,0,0
"USP24_sz_Neutrophils",0.178438774808496,0,0,0,0,0
"ZDHHC13_at_CD4cytotoxicT",0,0,0.155828251796758,0.281801022933903,0.0978023347138457,0.162108842904818
"EPN1_em_CD4cytotoxicT",0,0,0.0899939673596775,0.200008020937609,0.33095385613322,0
"NUFIP1_ec_CD8naiveactivatedT",0,0.524616421227247,0,0.124416626985289,0.104512627803264,0.0888039778021757
"ZNF106_at_CyclingCD8T",0,0,0.621069571550719,0.548359004641448,0.534698883509305,0.456383672692315
"FBLN5_ec_CD4cytotoxicT",0,0,0.00767812716615579,0,0,0
"AC016588.2_gz_NK1",0,0.00444580397759704,0,0,0,0
"AC025580.1_ec_MyeloidDC",0,0.0309488290254703,0.0369905251900887,0,0,0
"AL355097.1_at_CD8cytotoxicT",0,0,0,0,0,0
"AC005037.1_im_NK3adaptive/terminallymature",0.129913821124959,0,0,0.11763569891881,0.103812844905222,0.132879108928408
"AL138831.1_gz_CD4memoryT",0,0.00338119048668558,0,0,0,0
"CAD_sz_MyeloidDC",0,0.0427954054239069,0.0375122086648488,0,0,0
"LINC02679_sz_CD4memoryactivatedT",0,0,0,0,0.00108360422390998,0
"RUNX3_em_PlasmacytoidDC",0.11008375094458,0.484541056646649,0.545071718976056,0.924345767402469,0,0
"STRC_ec_CyclingCD8memoryactivatedT",0,0,0,0,0,0.000518731348603042
"LINC02772_gz_CIKcells",0,0,0,0,0,0
"HLA-DRB1_im_CyclingCD8T",2.37934748342622,0,0.242062924531683,0.715519823585156,1.10835454572406,0.854415572846156
"AC019130.1_ev_CD8naiveactivatedT",0,0,0,0.0989381400653036,0.0416564080777968,0.0481673440794808
"AC009120.2_ec_CyclingCD8memoryactivatedT",0.224607792288934,0,0.32168788337996,0.202483057348765,0.129407832950044,0.135169195822018
"UBAP1_im_CD8cytotoxicT",0,0,0.230605848780901,0,0,0
"AC138035.2_ec_NK1",0,0,0,0,0,0
"CDO1_at_CD4memoryactivatedT",0,0,0,0,0,0
"AC004801.6_rs_PlasmacytoidDC",0,0,0,0,0,0
"AC244517.2_gz_CD4naiveT",0.00134335702462558,0,0,0,0,0
"AC012184.4_rs_γδTcells",0.00862370900300569,0.00965436611394851,0,0,0,0
"CTTNBP2_im_CD4cytotoxicT",0,0,0,0,0,0
"AC017104.6_at_Neutrophils",0.015724685284397,0,0,0,0,0
"HLA-DQB1-AS1_gz_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"LINC01787_ev_CD8memoryactivatedT",0,0,0,0,0,0
"FAM104A_sz_CyclingCD8T",0,0,0.330012449527164,0.381714353870421,0.356568532695136,0.516212900365742
"SEPTIN4_ec_CD4naiveT",0.0021139540358115,0.00109365328133222,0,0,0,0
"AC010336.1_gz_γδTcells",0,0.00136521475859817,0,0,0,0
"PPP1R7_em_CD8effectormemoryT",0,0.781887799169341,0.624365611790017,0.485275490417786,1.51889636837296,0
"AC009779.5_at_CD8cytotoxicT",0,0,0,0,0,0
"CLSPN_sz_CD8memoryactivatedT",1.91579028159104,0,0,1.03267441902518,0.755966951259656,0.705698613993764
"G6PC3_rs_NK2/NKintermediate",0,0,0.052048903858259,0,0,0
"LINC01210_ev_CyclingCD8memoryactivatedT",0,0,0,0,0,0
"AC005153.1_em_CD4cytotoxicT",0,0,0.000888960724912165,0,0,0
"AC140118.2_ev_CD4cytotoxicT",0,0,0,0,0,0
"ZFAND6_gz_Neutrophils",1.26750607139656,1.44909082809794,2.17209448555468,0,0,0
"WAC_sz_CD8naiveT",0.550551263995636,0.684344088865753,0,0,0,0
"SIGLEC7_ec_CD4cytotoxicT",0,0,0.000162848375684167,0,0,0
"CCDC13-AS1_im_Monocytes",0.000441813288192522,0,0,0,0,0
"AL354897.1_ev_CD4memoryT",0,0,0,0,0,0
"COX20_ev_CIKcells",0.202118203208617,0,1.54399044548818,0.397806286030107,0.369984647711436,0.255138419451007
"GSTM1_sz_MyeloidDC",0,0,0.00403613619874347,0,0,0
"AC127070.2_rs_CyclingCD8T",0,0,0,0.00166605382791025,0,0
"SERTAD1_at_CyclingCD8T",0,0,0.10133295661421,0.0855454165216756,0.0960219392840392,0.081702206178166
"ABTB2_sz_CD4cytotoxicT",0,0,0.0150505897127446,0,0,0
"NOP14-AS1_ec_Neutrophils",0,0.0796052302130529,0,0,0,0
"TOR1B_ev_CD4memoryT",0.0245425414811011,0.0496712226185957,0,0,0,0
"AC099535.2_at_γδTcells",0.00476056021353544,0.0228727674890674,0,0,0,0
"AC015849.3_at_NK3adaptive/terminallymature",0.328685811549437,0,0,0.0560881405127671,0.0615185094413277,0.0452657375185199
"AC005845.1_at_γδTcells",0,0,0,0,0,0
"MANEA-DT_rs_CD4naiveT",0.0266717437842505,0.0386252320234575,0,0,0,0
"PLIN3_ec_CyclingCD8memoryactivatedT",0,0,0,0.21704697146359,0.152279691016785,0.180250944679439
"AFG1L_ec_PlasmacytoidDC",0.267465871580921,0,0.128256304530069,0,0,0
"TNKS2-AS1_ev_CD4naiveT",0.00782953473760954,0.0121571480537172,0,0,0,0
"AC078962.2_at_CyclingCD8memoryactivatedT",0,0,0,0.00386079844118055,0,0.00200175918115755
"KRT81_at_CD4naiveT",0,0,0,0,0,0
"LBX2_im_CD8memoryactivatedT",0,0,0,0,0.00540857169491003,0.00500436416783184
"PIK3CG_im_γδTcells",0.138965160358761,0.164166251528444,0,0,0,0
"AC005220.1_rs_CD8cytotoxicT",0,0,0,0,0,0
"UHRF2_rs_Bcells",0.211675873009882,0.294591639293683,0.24474075739049,0.424438096593463,0.298669797520059,0
"AC243830.2_ec_Monocytes",0.0011611499813281,0,0,0,0,0
"VCP_im_CD4naiveT",0.229258041227656,0.360090952513458,0,0,0,1.10088410576174
"AC105020.5_ev_CD4memoryT",0,0,0,0,0,0
"GJA5_ev_CD4cytotoxicT",0,0,0,0,0,0
"PLAAT2_sz_CD8effectormemoryT",0,0,0.0032717518274132,0,0,0
"LTK_rs_CyclingCD8memoryactivatedT",0,0,0,0,0.00690830058462278,0.00397846668407144
"LINC01802_ev_CIKcells",0,0,0,0,0,0
"AC114498.1_im_NK2/NKintermediate",0,0,0,0,0,0
"C15orf54_gz_γδTcells",0,0,0,0,0,0
"RNF135_im_CD4cytotoxicT",0,0,0.0386649917294239,0,0,0
"AC122129.1_em_NK2/NKintermediate",0,0,0,0,0,0
"TMEM132E_gz_CD4memoryactivatedT",0,0,0,0,0,0
"THSD8_ec_CD8memoryactivatedT",0,0,0,0.0118313425252224,0,0
"AL035530.2_sz_NK2/NKintermediate",0,0,0.0454437410971231,0,0,0
"ANKS3_at_CIKcells",0,0,0,0.0368224919406645,0.0552730560899738,0.0406433365163765
"AC093305.1_im_NK3adaptive/terminallymature",0,0,0,0,0,0
"NPBWR1_im_NK3adaptive/terminallymature",0,0,0,0,0,0
"AC116361.1_at_CyclingCD8T",0,0,0,0,0,0
