1518	RAP2C-AS1
1519	RAPGEF1
1520	RAPGEF2
1521	RAPGEF5
1522	RASA3
1523	RASAL2
1524	RASGEF1B
1525	RASGRF2
1526	RASGRP3
1527	RASSF4
1528	RASSF8
1529	RBBP8
1530	RBL1
1531	RBM47
1532	RBMS3
1533	RBPJ
1534	RCAN2
1535	RDH10
1536	RDX
1537	REL
1538	RERE
1539	RFC3
1540	RFTN1
1541	RFX2
1542	RFX3
1543	RFX3-AS1
1544	RFX8
1545	RGCC
1546	RGL1
1547	RGS1
1548	RGS12
1549	RGS16
1550	RGS17
1551	RGS18
1552	RGS2
1553	RGS6
1554	RGS7
1555	RHOQ
1556	RHOU
1557	RILPL2
1558	RIMS2
1559	RIN3
1560	RIPK2
1561	RNASE6
1562	RNF13
1563	RNF130
1564	RNF144A
1565	RNF144B
1566	RNF157
1567	RNF19A
1568	RNF19B
1569	RNF213
1570	RNF213-AS1
1571	RNF217
1572	RNF217-AS1
1573	RNF24
1574	RNLS
1575	ROBO1
1576	ROR1
1577	ROR2
1578	RORA
1579	RORB
1580	RPL22L1
1581	RPS17
1582	RPS6KA5
1583	RRAD
1584	RRM1
1585	RRM2
1586	RSAD2
1587	RTKN2
1588	RTTN
1589	RUFY3
1590	RUNX1
1591	RUNX2
1592	RUSC2
1593	S100A10
1594	S100A11
1595	S100A4
1596	S100A6
1597	S100B
1598	S100P
1599	S100Z
1600	SAMD12
1601	SAMD3
1602	SAMD4A
1603	SAMSN1
1604	SASH1
1605	SAT1
1606	SBF2
1607	SCAPER
1608	SCART1
1609	SCD5
1610	SCFD2
1611	SCGB2B2
1612	SCIMP
1613	SCLT1
1614	SCMH1
1615	SCN1A-AS1
1616	SCN9A
1617	SDCBP
1618	SDK1
1619	SDK2
1620	SEC11C
1621	SEL1L3
1622	SELENOP
1623	SEMA3A
1624	SEMA5A
1625	SERBP1
1626	SERINC5
1627	SERPINE1
1628	SERPINF1
1629	SESN3
1630	SESTD1
1631	SETBP1
1632	SFMBT2
1633	SGCD
1634	SGK1
1635	SGMS1
1636	SGO1-AS1
1637	SGO2
1638	SGPP2
1639	SH2D1B
1640	SH3BP5
1641	SH3RF1
1642	SH3RF2
1643	SH3RF3
1644	SHCBP1
1645	SHTN1
1646	SIGLEC6
1647	SIK3
1648	SIPA1L1
1649	SIPA1L2
1650	SIPA1L3
1651	SKA3
1652	SKAP2
1653	SLAMF1
1654	SLAMF7
1655	SLAMF8
1656	SLBP
1657	SLC11A1
1658	SLC12A8
